Date,RegionID,RegionName,RegionType,StateName,MonthlyTotalCases,MonthlyTotalDeaths,MonthlyAvgCases,MonthlyAvgDeaths
2020-09-30,22,Louisiana,State,LA,4777934,157941,159264.46666666667,5264.7
2020-09-30,25,Massachusetts,State,MA,3785693,277353,126189.76666666666,9245.1
2020-09-30,24,Maryland,State,MD,3532754,115669,117758.46666666666,3855.633333333333
2020-09-30,23,Maine,State,ME,148402,4108,4946.733333333334,136.93333333333334
2020-09-30,26,Michigan,State,MI,3764054,207890,125468.46666666666,6929.666666666667
2020-09-30,27,Minnesota,State,MN,2608776,59400,86959.2,1980.0
2020-09-30,29,Missouri,State,MO,3260351,56366,108678.36666666667,1878.8666666666666
2020-09-30,28,Mississippi,State,MS,2734173,82125,91139.1,2737.5
2020-09-30,30,Montana,State,MT,294470,4277,9815.666666666666,142.56666666666666
2020-09-30,37,North Carolina,State,NC,5679982,94769,189332.73333333334,3158.9666666666667
2020-09-30,38,North Dakota,State,ND,496720,5601,16557.333333333332,186.7
2020-09-30,31,Nebraska,State,NE,1186725,13519,39557.5,450.6333333333333
2020-09-30,33,New Hampshire,State,NH,233082,13080,7769.4,436.0
2020-09-30,34,New Jersey,State,NJ,5995211,481278,199840.36666666667,16042.6
2020-09-30,35,New Mexico,State,NM,815678,24979,27189.266666666666,832.6333333333333
2020-09-30,32,Nevada,State,NV,2237427,44410,74580.9,1480.3333333333333
2020-09-30,36,New York,State,NY,13535662,979548,451188.73333333334,32651.6
2020-09-30,39,Ohio,State,OH,4190398,134914,139679.93333333332,4497.133333333333
2020-09-30,40,Oklahoma,State,OK,2178612,27571,72620.4,919.0333333333333
2020-09-30,41,Oregon,State,OR,900076,15457,30002.533333333333,515.2333333333333
2020-09-30,42,Pennsylvania,State,PA,4544303,239575,151476.76666666666,7985.833333333333
2020-09-30,44,Rhode Island,State,RI,698781,32422,23292.7,1080.7333333333333
2020-09-30,45,South Carolina,State,SC,4017202,92881,133906.73333333334,3096.0333333333333
2020-09-30,46,South Dakota,State,SD,529111,5746,17637.033333333333,191.53333333333333
2020-09-30,47,Tennessee,State,TN,5211831,62682,173727.7,2089.4
2020-09-30,48,Texas,State,TX,21291250,440263,709708.3333333334,14675.433333333332
2020-09-30,49,Utah,State,UT,1830446,13068,61014.86666666667,435.6
2020-09-30,51,Virginia,State,VA,4069810,86483,135660.33333333334,2882.766666666667
2020-09-30,50,Vermont,State,VT,50777,1740,1692.5666666666666,58.0
2020-09-30,53,Washington,State,WA,2537498,63369,84583.26666666666,2112.3
2020-09-30,55,Wisconsin,State,WI,3030848,36898,101028.26666666666,1229.9333333333334
2020-09-30,54,West Virginia,State,WV,394496,8578,13149.866666666667,285.93333333333334
2020-09-30,56,Wyoming,State,WY,140056,1375,4668.533333333334,45.833333333333336
2020-10-31,2,Alaska,State,AK,367261,1890,11847.129032258064,60.96774193548387
2020-10-31,1,Alabama,State,AL,5332670,85064,172021.61290322582,2744.0
2020-10-31,5,Arkansas,State,AR,3025302,51328,97590.3870967742,1655.741935483871
2020-10-31,4,Arizona,State,AZ,7142027,179976,230387.96774193548,5805.677419354839
2020-10-31,6,California,State,CA,27163983,522654,876257.5161290322,16859.8064516129
2020-10-31,8,Colorado,State,CO,2651624,67610,85536.25806451614,2180.967741935484
2020-10-31,9,Connecticut,State,CT,1961272,141104,63266.83870967742,4551.741935483871
2020-10-31,11,District of Columbia,State,DC,503658,19785,16247.032258064517,638.2258064516129
2020-10-31,10,Delaware,State,DE,706558,20617,22792.1935483871,665.0645161290323
2020-10-31,12,Florida,State,FL,23278677,486884,750925.0645161291,15705.935483870968
2020-10-31,13,Georgia,State,GA,10651435,228370,343594.67741935485,7366.774193548387
2020-10-31,15,Hawaii,State,HI,433606,5681,13987.290322580646,183.25806451612902
2020-10-31,19,Iowa,State,IA,3291856,47525,106188.90322580645,1533.0645161290322
2020-10-31,16,Idaho,State,ID,1634407,16628,52722.8064516129,536.3870967741935
2020-10-31,17,Illinois,State,IL,10729137,293112,346101.1935483871,9455.225806451614
2020-10-31,18,Indiana,State,IN,4586771,121734,147960.35483870967,3926.9032258064517
2020-10-31,20,Kansas,State,KS,2245140,26397,72423.87096774194,851.516129032258
2020-10-31,21,Kentucky,State,KY,2751940,42363,88772.25806451614,1366.5483870967741
2020-10-31,22,Louisiana,State,LA,5504935,177422,177578.5483870968,5723.290322580645
2020-10-31,25,Massachusetts,State,MA,4449113,300917,143519.7741935484,9707.0
2020-10-31,24,Maryland,State,MD,4187127,125065,135068.61290322582,4034.3548387096776
2020-10-31,23,Maine,State,ME,183375,4474,5915.322580645161,144.32258064516128
2020-10-31,26,Michigan,State,MI,4999083,227720,161260.74193548388,7345.806451612903
2020-10-31,27,Minnesota,State,MN,3740804,70493,120671.09677419355,2273.967741935484
2020-10-31,29,Missouri,State,MO,4918413,80448,158658.48387096773,2595.0967741935483
2020-10-31,28,Mississippi,State,MS,3374666,97849,108860.19354838709,3156.4193548387098
2020-10-31,30,Montana,State,MT,685645,7685,22117.58064516129,247.90322580645162
2020-10-31,37,North Carolina,State,NC,7503763,122389,242056.87096774194,3948.032258064516
2020-10-31,38,North Dakota,State,ND,969332,11976,31268.774193548386,386.3225806451613
2020-10-31,31,Nebraska,State,NE,1761979,17361,56838.032258064515,560.0322580645161
2020-10-31,33,New Hampshire,State,NH,296949,14313,9579.0,461.7096774193548
2020-10-31,34,New Jersey,State,NJ,6855288,502729,221138.32258064515,16217.064516129032
2020-10-31,35,New Mexico,State,NM,1131556,28959,36501.8064516129,934.1612903225806
2020-10-31,32,Nevada,State,NV,2776684,52598,89570.45161290323,1696.7096774193549
2020-10-31,36,New York,State,NY,15087402,1021540,486690.3870967742,32952.903225806454
2020-10-31,39,Ohio,State,OH,5591170,157317,180360.32258064515,5074.741935483871
2020-10-31,40,Oklahoma,State,OK,3264217,36040,105297.32258064517,1162.5806451612902
2020-10-31,41,Oregon,State,OR,1208025,19245,38968.54838709677,620.8064516129032
2020-10-31,42,Pennsylvania,State,PA,5751331,264555,185526.8064516129,8534.032258064517
2020-10-31,44,Rhode Island,State,RI,871329,35738,28107.387096774193,1152.8387096774193
2020-10-31,45,South Carolina,State,SC,5027463,112970,162176.2258064516,3644.1935483870966
2020-10-31,46,South Dakota,State,SD,1007707,9767,32506.677419354837,315.06451612903226
2020-10-31,47,Tennessee,State,TN,6915907,88765,223093.7741935484,2863.3870967741937
2020-10-31,48,Texas,State,TX,26764262,539094,863363.2903225806,17390.129032258064
2020-10-31,49,Utah,State,UT,2871556,16605,92630.83870967742,535.6451612903226
2020-10-31,51,Virginia,State,VA,5085677,106447,164054.09677419355,3433.7741935483873
2020-10-31,50,Vermont,State,VT,60075,1798,1937.9032258064517,58.0
2020-10-31,53,Washington,State,WA,3148094,72562,101551.41935483871,2340.7096774193546
2020-10-31,55,Wisconsin,State,WI,5505967,50372,177611.83870967742,1624.9032258064517
2020-10-31,54,West Virginia,State,WV,609037,12325,19646.354838709678,397.5806451612903
2020-10-31,56,Wyoming,State,WY,279238,1926,9007.677419354839,62.12903225806452
